"lb","e","ub","time","note","type"
1.59616716142374,2.57587681219863,4.15692135008228,1998.92261486701,"allh5n1","fit"
1.68249889399572,2.68656042677984,4.28981377194168,1999.02632803046,"allh5n1","fit"
1.78364564101557,2.81366824157985,4.4385099773335,1999.13004119391,"allh5n1","fit"
1.90170470410637,2.95961885138831,4.60604831369396,1999.23375435737,"allh5n1","fit"
2.03924665715941,3.12740972305164,4.79622783320486,1999.33746752082,"allh5n1","fit"
2.19948424920683,3.32088141245238,5.01401788148684,1999.44118068427,"allh5n1","fit"
2.38588104979095,3.54406707936571,5.26447513556651,1999.54489384772,"allh5n1","fit"
2.60240325323206,3.80160079635462,5.55339323254194,1999.64860701117,"allh5n1","fit"
2.85258906142583,4.09741181165547,5.88545464936408,1999.75232017462,"allh5n1","fit"
3.13982625751714,4.43521048951558,6.26502566478447,1999.85603333808,"allh5n1","fit"
3.46920352936403,4.82118311921004,6.70004122623987,1999.95974650153,"allh5n1","fit"
3.84460628798433,5.25981374435591,7.19596196671156,2000.06345966498,"allh5n1","fit"
4.27109379425668,5.75726204482727,7.76055686189334,2000.16717282843,"allh5n1","fit"
4.75051442410433,6.31547439734388,8.39597847785213,2000.27088599188,"allh5n1","fit"
5.28623134411452,6.93904761952623,9.10864068021946,2000.37459915534,"allh5n1","fit"
5.87866150506526,7.62901993552265,9.9005437081984,2000.47831231879,"allh5n1","fit"
6.52975026437382,8.38864868546074,10.7767409041685,2000.58202548224,"allh5n1","fit"
7.23757581355543,9.21665271976161,11.7368977603786,2000.68573864569,"allh5n1","fit"
8.00062718822876,10.1124369472566,12.7816705623649,2000.78945180914,"allh5n1","fit"
8.81344891183925,11.0702902823628,13.9050362873439,2000.89316497259,"allh5n1","fit"
9.67076594170757,12.0843247083408,15.1002417530158,2000.99687813605,"allh5n1","fit"
10.5661629712603,13.1472675379979,16.3588848843088,2001.1005912995,"allh5n1","fit"
11.491218999269,14.2493396007199,17.6694638810347,2001.20430446295,"allh5n1","fit"
12.4397493734591,15.3830254618451,19.0226880988981,2001.3080176264,"allh5n1","fit"
13.4069743790391,16.5424562858326,20.4112316643581,2001.41173078985,"allh5n1","fit"
14.3897135054961,17.7235600407393,21.8298008780863,2001.5154439533,"allh5n1","fit"
15.3827134194895,18.9195912305874,23.2696873803164,2001.61915711676,"allh5n1","fit"
16.3779849154596,20.120751409678,24.7188307584724,2001.72287028021,"allh5n1","fit"
17.3686603955945,21.318849581659,26.1674381980938,2001.82658344366,"allh5n1","fit"
18.3424566339688,22.4990975300287,27.597687690769,2001.93029660711,"allh5n1","fit"
19.279150860194,23.6374299327496,28.9809493103383,2002.03400977056,"allh5n1","fit"
20.163315518791,24.7172492065924,30.2996998569721,2002.13772293401,"allh5n1","fit"
20.9701202085615,25.7102985860857,31.5219677718301,2002.24143609747,"allh5n1","fit"
21.6886265556641,26.6051808350883,32.6362596290308,2002.34514926092,"allh5n1","fit"
22.3016277797311,27.382553033596,33.6210530479376,2002.44886242437,"allh5n1","fit"
22.7858994552448,28.0150701794569,34.4442912469379,2002.55257558782,"allh5n1","fit"
23.1399981575079,28.500695309895,35.1032712975354,2002.65628875127,"allh5n1","fit"
23.3515496203705,28.822459401394,35.5751194010836,2002.76000191473,"allh5n1","fit"
23.4230423973755,28.9802961695144,35.8560408944517,2002.86371507818,"allh5n1","fit"
23.3517687483435,28.9673170956561,35.9332720687298,2002.96742824163,"allh5n1","fit"
23.1624566767905,28.8098703238531,35.8342225809288,2003.07114140508,"allh5n1","fit"
22.8711420542619,28.5232971718899,35.5722718011075,2003.17485456853,"allh5n1","fit"
22.5095020242803,28.1428493202866,35.1860279720993,2003.27856773198,"allh5n1","fit"
22.0962678011286,27.6887271088425,34.6966110208347,2003.38228089544,"allh5n1","fit"
21.662265193765,27.1974420859903,34.146976292844,2003.48599405889,"allh5n1","fit"
21.2238851783753,26.6887369035987,33.5607110349076,2003.58970722234,"allh5n1","fit"
20.7908866015824,26.1744261311692,32.9519657542593,2003.69342038579,"allh5n1","fit"
20.3720478117289,25.6661899832762,32.3361359813009,2003.79713354924,"allh5n1","fit"
19.9772245324801,25.1770791034302,31.7303993430006,2003.90084671269,"allh5n1","fit"
19.6055688492952,24.7060180580969,31.1333648607168,2004.00455987615,"allh5n1","fit"
19.2556208880233,24.2513256692973,30.5431229737247,2004.1082730396,"allh5n1","fit"
18.9335475928926,23.8213254693099,29.9709045191198,2004.21198620305,"allh5n1","fit"
18.6442413871647,23.4220556248933,29.424243030519,2004.3156993665,"allh5n1","fit"
18.4029056423977,23.0721334904013,28.9260486437805,2004.41941252995,"allh5n1","fit"
18.2154946995131,22.7788565401444,28.4854358246086,2004.5231256934,"allh5n1","fit"
18.0840889669995,22.545666033738,28.1079714788192,2004.62683885686,"allh5n1","fit"
18.0163377898997,22.3833672019323,27.8089328219311,2004.73055202031,"allh5n1","fit"
18.0063580378255,22.2862525453267,27.5834264469652,2004.83426518376,"allh5n1","fit"
18.0568264763054,22.260429188936,27.4426244459886,2004.93797834721,"allh5n1","fit"
18.169041211902,22.3108411383918,27.3968024232605,2005.04169151066,"allh5n1","fit"
18.3366648951794,22.4335759284555,27.4458486215825,2005.14540467412,"allh5n1","fit"
18.5647064868276,22.6391978070986,27.6079386287416,2005.24911783757,"allh5n1","fit"
18.846747943276,22.9242756676777,27.8839838294316,2005.35283100102,"allh5n1","fit"
19.1662341179434,23.2736265247206,28.2612477901998,2005.45654416447,"allh5n1","fit"
19.4983031487626,23.6625122513246,28.7160622015265,2005.56025732792,"allh5n1","fit"
19.8146247421249,24.0617342052936,29.2191782837724,2005.66397049137,"allh5n1","fit"
20.0855091697254,24.4385550503266,29.7350178131437,2005.76768365483,"allh5n1","fit"
20.2820965619476,24.7583797220718,30.2225839715377,2005.87139681828,"allh5n1","fit"
20.3852462249301,24.995323614679,30.6479595933688,2005.97510998173,"allh5n1","fit"
20.3741880455178,25.1198387530882,30.9708685112471,2006.07882314518,"allh5n1","fit"
20.2376785926606,25.1123865991854,31.1612795815254,2006.18253630863,"allh5n1","fit"
19.9689153802306,24.9575384400604,31.1924164696371,2006.28624947208,"allh5n1","fit"
19.5682844767279,24.6475946086192,31.0453336220314,2006.38996263554,"allh5n1","fit"
19.0399522574708,24.1792742916153,30.705817817362,2006.49367579899,"allh5n1","fit"
18.3993406776761,23.5633266251223,30.1766444444315,2006.59738896244,"allh5n1","fit"
17.667507733786,22.8187174492107,29.4718346171247,2006.70110212589,"allh5n1","fit"
16.8756712542628,21.978885532498,28.6253152228612,2006.80481528934,"allh5n1","fit"
16.048139356067,21.0702629229642,27.6640157336996,2006.90852845279,"allh5n1","fit"
15.209893834323,20.1222879265601,26.6212555991459,2007.01224161625,"allh5n1","fit"
14.380532561231,19.159257325683,25.5259768516052,2007.1159547797,"allh5n1","fit"
13.5783318272124,18.205499069176,24.4094930493248,2007.21966794315,"allh5n1","fit"
12.8235325100848,17.2896022827649,23.311076480767,2007.3233811066,"allh5n1","fit"
12.1225676116068,16.4233262505012,22.2498775648941,2007.42709427005,"allh5n1","fit"
11.4814890423497,15.6183875429282,21.2458530893807,2007.53080743351,"allh5n1","fit"
10.8972562298616,14.8744443878436,20.3031929487687,2007.63452059696,"allh5n1","fit"
10.368346685269,14.1933585971574,19.4294649265264,2007.73823376041,"allh5n1","fit"
9.88593317658115,13.5664308992159,18.6171648195227,2007.84194692386,"allh5n1","fit"
9.44603761996538,12.990473421549,17.8648875332967,2007.94566008731,"allh5n1","fit"
9.04512183795555,12.4618722733735,17.1692834369799,2008.04937325076,"allh5n1","fit"
8.68321004246417,11.9812066444182,16.5318254371643,2008.15308641422,"allh5n1","fit"
8.35939795426867,11.5473697461753,15.9511185834615,2008.25679957767,"allh5n1","fit"
8.0725701070032,11.1594812409606,15.4268120210334,2008.36051274112,"allh5n1","fit"
7.82427874319331,10.8204030223026,14.9638229168292,2008.46422590457,"allh5n1","fit"
7.61450332429674,10.5311378048653,14.5649504296861,2008.56793906802,"allh5n1","fit"
7.44142112743865,10.2905454460416,14.2305244876654,2008.67165223147,"allh5n1","fit"
7.30283859128971,10.0968887019087,13.9599362883806,2008.77536539493,"allh5n1","fit"
7.19437985316937,9.94525160386879,13.747957639557,2008.87907855838,"allh5n1","fit"
7.11820116581294,9.83910613163472,13.6000665357026,2008.98279172183,"allh5n1","fit"
7.07303261930932,9.7767901048319,13.5140935859664,2009.08650488528,"allh5n1","fit"
7.05834099173132,9.75739341987229,13.4885416362994,2009.19021804873,"allh5n1","fit"
7.06756781357113,9.77166591941872,13.5103698131313,2009.29393121219,"allh5n1","fit"
7.10318825751658,9.82261729022398,13.5831695475772,2009.39764437564,"allh5n1","fit"
7.15957027088233,9.90202372267583,13.6949663310381,2009.50135753909,"allh5n1","fit"
7.23694503367666,10.0096351623414,13.8446258216609,2009.60507070254,"allh5n1","fit"
7.33026502745312,10.1383457835511,14.0221471995756,2009.70878386599,"allh5n1","fit"
7.43877587323681,10.2875827115249,14.2273890018969,2009.81249702944,"allh5n1","fit"
7.55774079954111,10.4517124042212,14.4538288726683,2009.9162101929,"allh5n1","fit"
7.68211024413126,10.6252618361137,14.6959865841837,2010.01992335635,"allh5n1","fit"
7.80688133423717,10.8030573801101,14.9491254908839,2010.1236365198,"allh5n1","fit"
7.92379725107931,10.9755835277437,15.2027405494342,2010.22734968325,"allh5n1","fit"
8.02642027991876,11.1359363441609,15.450110252943,2010.3310628467,"allh5n1","fit"
8.10762890034104,11.2760252990954,15.6826056185786,2010.43477601015,"allh5n1","fit"
8.16119528002497,11.3885417751343,15.8921431620962,2010.53848917361,"allh5n1","fit"
8.1809002930173,11.4651176514845,16.0677820355027,2010.64220233706,"allh5n1","fit"
8.1640793998345,11.5013084005736,16.2026957905122,2010.74591550051,"allh5n1","fit"
8.10773859868757,11.4915603999267,16.2876440597801,2010.84962866396,"allh5n1","fit"
8.01332148682569,11.4356140552569,16.3194836293273,2010.95334182741,"allh5n1","fit"
7.88142492613384,11.3311221453213,16.2907507557994,2011.05705499086,"allh5n1","fit"
7.71516052728962,11.1797403636095,16.2001288444516,2011.16076815432,"allh5n1","fit"
7.52061124093982,10.9874884320367,16.0525385738532,2011.26448131777,"allh5n1","fit"
7.30294712096239,10.7589216339731,15.8503673665819,2011.36819448122,"allh5n1","fit"
7.06887059337,10.5007772086947,15.5988598928467,2011.47190764467,"allh5n1","fit"
6.823133743485,10.2179543273419,15.3018531602632,2011.57562080812,"allh5n1","fit"
6.5717974102304,9.91788093344512,14.9676498026049,2011.67933397158,"allh5n1","fit"
6.31647098338447,9.60230342376838,14.5974281026,2011.78304713503,"allh5n1","fit"
6.06310686314011,9.28017074289095,14.204197775364,2011.88676029848,"allh5n1","fit"
5.8134847425821,8.9540520835289,13.7912202860513,2011.99047346193,"allh5n1","fit"
5.57116332296474,8.6292425597889,13.3659386449374,2012.09418662538,"allh5n1","fit"
5.33746916121479,8.30816837445554,12.9322830078129,2012.19789978883,"allh5n1","fit"
5.11539065686789,7.99565324196997,12.4976712540991,2012.30161295229,"allh5n1","fit"
4.90707253270835,7.69562734833818,12.0688414303515,2012.40532611574,"allh5n1","fit"
4.71234673254648,7.40841316021165,11.6469752052261,2012.50903927919,"allh5n1","fit"
4.53257098151245,7.13694571877806,11.2377708811496,2012.61275244264,"allh5n1","fit"
4.36717421523946,6.88099113595897,10.8418021996747,2012.71646560609,"allh5n1","fit"
4.21558569383031,6.64020636636095,10.4593628952654,2012.82017876954,"allh5n1","fit"
4.07721666478013,6.41400614002495,10.0900879562397,2012.923891933,"allh5n1","fit"
3.95296810093821,6.20435844593199,9.73801526920273,2013.02760509645,"allh5n1","fit"
3.84219428508372,6.01075077676688,9.4032529902679,2013.1313182599,"allh5n1","fit"
3.74516182060585,5.83406997930227,9.08809129050932,2013.23503142335,"allh5n1","fit"
3.66160921274362,5.67441480881163,8.79367009193596,2013.3387445868,"allh5n1","fit"
3.59150465992724,5.53236738962296,8.52207969413679,2013.44245775025,"allh5n1","fit"
3.53547060448785,5.40952989716378,8.2769783663773,2013.54617091371,"allh5n1","fit"
3.49147726971401,5.303734035882,8.05664552577118,2013.64988407716,"allh5n1","fit"
3.45994530302865,5.21681511505178,7.86577750833519,2013.75359724061,"allh5n1","fit"
3.44002478435454,5.14904605500179,7.70711751761525,2013.85731040406,"allh5n1","fit"
3.42998911587177,5.09986416483612,7.58271050465688,2013.96102356751,"allh5n1","fit"
3.42789315434553,5.06889408348298,7.4954749383005,2014.06473673097,"allh5n1","fit"
3.43124822432415,5.05547064428776,7.44853818912776,2014.16844989442,"allh5n1","fit"
3.43607783764139,5.05725752707254,7.44332780094638,2014.27216305787,"allh5n1","fit"
3.4382813439017,5.07226569681224,7.48277314324216,2014.37587622132,"allh5n1","fit"
3.43575767771731,5.10159645074836,7.57512280772371,2014.47958938477,"allh5n1","fit"
3.42547776823418,5.14462430658711,7.72655992730924,2014.58330254822,"allh5n1","fit"
3.40469326571368,5.20073295480822,7.94421733658249,2014.68701571168,"allh5n1","fit"
3.37145749257287,5.26926623949902,8.23536015622005,2014.79072887513,"allh5n1","fit"
3.32546119025614,5.35069288165877,8.609306401687,2014.89444203858,"allh5n1","fit"
3.26604969114895,5.4433989065824,9.07230276884087,2014.99815520203,"allh5n1","fit"
3.19411934422297,5.54648634939803,9.63129661379089,2015.10186836548,"allh5n1","fit"
3.10935763158291,5.6561525348832,10.288961672633,2015.20558152893,"allh5n1","fit"
3.01544905273278,5.77467353305945,11.0586694818128,2015.30929469239,"allh5n1","fit"
2.91367055704909,5.90047485219046,11.9490528526302,2015.41300785584,"allh5n1","fit"
2.80605375553666,6.03363727230903,12.9736569237015,2015.51672101929,"allh5n1","fit"
2.69292554800223,6.17134883990347,14.142814505968,2015.62043418274,"allh5n1","fit"
2.57603490656773,6.31365837528723,15.4742786979336,2015.72414734619,"allh5n1","fit"
2.45683201594266,6.46050143959904,16.9885765816378,2015.82786050964,"allh5n1","fit"
2.33701653260316,6.61295137487044,18.7123733513728,2015.9315736731,"allh5n1","fit"
2.21685510027358,6.76911685425592,20.6693450469167,2016.03528683655,"allh5n1","fit"
0.423115288625488,0.654886742426644,1.43781011395726,1995.39636730965,"allh5n1","mcmc"
0.489253876742822,0.696008905569411,1.23229701158148,1995.5000804731,"allh5n1","mcmc"
0.542168782792479,0.743239662049203,1.06600988886333,1995.60379363656,"allh5n1","mcmc"
0.591281424322065,0.799553898322751,1.009833893858,1995.70750680001,"allh5n1","mcmc"
0.618805856472882,0.85359498113461,1.04087055905025,1995.81121996346,"allh5n1","mcmc"
0.632747932487486,0.902079591531012,1.12912922805553,1995.91493312691,"allh5n1","mcmc"
0.651045808682021,0.941433973961239,1.25695308712102,1996.01864629036,"allh5n1","mcmc"
0.662031407611618,0.972996055341365,1.4237169931387,1996.12235945381,"allh5n1","mcmc"
0.679003308684312,1.01886253660433,1.58455971473089,1996.22607261727,"allh5n1","mcmc"
0.733050443855351,1.07439836998984,1.76016563754034,1996.32978578072,"allh5n1","mcmc"
0.807603868479921,1.13825536816688,1.91336315750122,1996.43349894417,"allh5n1","mcmc"
0.893290873247365,1.22788703533133,2.04924508072618,1996.53721210762,"allh5n1","mcmc"
0.971614563908771,1.31957921591288,2.13838750583242,1996.64092527107,"allh5n1","mcmc"
1.03849969930188,1.43284216649398,2.24209653984881,1996.74463843452,"allh5n1","mcmc"
1.13343989292102,1.56822273847428,2.41738565677464,1996.84835159798,"allh5n1","mcmc"
1.1884381564833,1.70216555507889,2.58152510889611,1996.95206476143,"allh5n1","mcmc"
1.22665983386971,1.82197281441806,2.71732630682621,1997.05577792488,"allh5n1","mcmc"
1.25080737895582,1.91767692358554,2.7972245619365,1997.15949108833,"allh5n1","mcmc"
1.27339971140516,1.99184326908026,2.85196972120085,1997.26320425178,"allh5n1","mcmc"
1.32450999841326,2.05376194216261,2.83759058387807,1997.36691741523,"allh5n1","mcmc"
1.35980658435292,2.07203190523662,2.81967827763595,1997.47063057869,"allh5n1","mcmc"
1.38384653737963,2.04548046004251,2.8066296672319,1997.57434374214,"allh5n1","mcmc"
1.40374777674568,1.96864898986461,2.7981702634801,1997.67805690559,"allh5n1","mcmc"
1.39111729193266,1.8987225003096,2.81780997765254,1997.78177006904,"allh5n1","mcmc"
1.26541606238746,1.84215991987289,2.84181353184475,1997.88548323249,"allh5n1","mcmc"
1.11450723692178,1.81108694402487,2.99871847454215,1997.98919639595,"allh5n1","mcmc"
0.937900228396489,1.73313425059013,2.99267021102232,1998.0929095594,"allh5n1","mcmc"
0.806989375184161,1.65074922401848,2.9073945730569,1998.19662272285,"allh5n1","mcmc"
0.725732612469241,1.58580912886079,2.9106798077728,1998.3003358863,"allh5n1","mcmc"
0.704090097746655,1.53377775108106,2.83942330805333,1998.40404904975,"allh5n1","mcmc"
0.704315812193097,1.48722377392305,2.81472725885945,1998.5077622132,"allh5n1","mcmc"
0.697101502517021,1.44828117583386,2.81647514836762,1998.61147537666,"allh5n1","mcmc"
0.716517758239112,1.40297957727169,2.85362560395577,1998.71518854011,"allh5n1","mcmc"
0.721873837980694,1.37777789681914,2.79506631472323,1998.81890170356,"allh5n1","mcmc"
0.711000097881077,1.35303246792216,2.81544052894765,1998.92261486701,"allh5n1","mcmc"
0.743382321314255,1.32730928583448,2.76869565020898,1999.02632803046,"allh5n1","mcmc"
0.803723609359612,1.34092205109521,2.7351839798751,1999.13004119391,"allh5n1","mcmc"
0.901300241217888,1.37312778409126,2.78886513249778,1999.23375435737,"allh5n1","mcmc"
1.03277848717061,1.47399016247804,2.8992338889227,1999.33746752082,"allh5n1","mcmc"
1.19889052194018,1.61433733311139,3.16276884779739,1999.44118068427,"allh5n1","mcmc"
1.40456870659917,1.80032081554633,3.48116234277945,1999.54489384772,"allh5n1","mcmc"
1.62353465063472,2.05828912682791,3.84288257158604,1999.64860701117,"allh5n1","mcmc"
1.85002452726712,2.39105129043422,4.19149165859555,1999.75232017462,"allh5n1","mcmc"
2.08634195679173,2.78664828839155,4.44397584153735,1999.85603333808,"allh5n1","mcmc"
2.39146317114101,3.24261248838384,4.84301067458632,1999.95974650153,"allh5n1","mcmc"
2.78608885391009,3.81175518470125,5.62509981183003,2000.06345966498,"allh5n1","mcmc"
3.33633976267658,4.56777868196091,6.43184023474942,2000.16717282843,"allh5n1","mcmc"
4.0475294851872,5.47933665947254,7.31636828869194,2000.27088599188,"allh5n1","mcmc"
4.8959763606882,6.54577080274314,8.42219971586994,2000.37459915534,"allh5n1","mcmc"
5.84905174741908,7.71007416005942,9.72933724816679,2000.47831231879,"allh5n1","mcmc"
6.88127018712019,8.97449839896577,11.5452347105159,2000.58202548224,"allh5n1","mcmc"
8.01997681643704,10.3377228235586,13.4922686212379,2000.68573864569,"allh5n1","mcmc"
9.11182441937012,11.8206224941091,15.4934664954577,2000.78945180914,"allh5n1","mcmc"
9.93552195463213,13.275491970709,17.4435474265849,2000.89316497259,"allh5n1","mcmc"
10.803471574293,14.5873430330695,19.246461185995,2000.99687813605,"allh5n1","mcmc"
11.7806294934951,15.8569312431487,20.6246250221201,2001.1005912995,"allh5n1","mcmc"
12.2903404680806,16.8306347718071,21.8934006606438,2001.20430446295,"allh5n1","mcmc"
12.4572705478621,17.6091099231828,23.4025649947748,2001.3080176264,"allh5n1","mcmc"
13.0277162982729,18.3234881700824,24.7287025110669,2001.41173078985,"allh5n1","mcmc"
13.8936651920246,19.0226927800501,26.2030364369511,2001.5154439533,"allh5n1","mcmc"
14.7760165705937,19.7976883659294,27.2029716111945,2001.61915711676,"allh5n1","mcmc"
15.5658563781984,20.7949815564664,28.4283012317446,2001.72287028021,"allh5n1","mcmc"
16.4821264406084,21.8422982069637,29.6827197205554,2001.82658344366,"allh5n1","mcmc"
17.6713486349104,23.2492912629546,31.3351315491721,2001.93029660711,"allh5n1","mcmc"
18.8732066775121,24.7769117944803,32.7946052083335,2002.03400977056,"allh5n1","mcmc"
20.0969460778991,26.2540299124452,34.9115033256186,2002.13772293401,"allh5n1","mcmc"
20.9967595819007,27.7236362938496,37.2822325608048,2002.24143609747,"allh5n1","mcmc"
22.1187630481319,29.2648788587662,39.1285830776666,2002.34514926092,"allh5n1","mcmc"
23.2687042446902,30.8175951759222,41.219488137845,2002.44886242437,"allh5n1","mcmc"
24.6516677333622,32.4712132955486,42.7591785881095,2002.55257558782,"allh5n1","mcmc"
25.2503146731586,33.4543925981533,44.6745031486895,2002.65628875127,"allh5n1","mcmc"
25.3906982913453,34.1579976513465,44.6098080901989,2002.76000191473,"allh5n1","mcmc"
25.8067258602141,34.7111652742828,45.7159732805934,2002.86371507818,"allh5n1","mcmc"
25.8017681267996,34.1732070508388,45.3601528617938,2002.96742824163,"allh5n1","mcmc"
24.8873239707476,33.3003862905562,44.1218577130375,2003.07114140508,"allh5n1","mcmc"
23.4413362879438,32.145383917732,41.8627693019014,2003.17485456853,"allh5n1","mcmc"
22.3628719371827,30.8584465394654,40.3125787627832,2003.27856773198,"allh5n1","mcmc"
21.0067191683232,29.3664386189141,38.9120877044157,2003.38228089544,"allh5n1","mcmc"
20.1416527551556,27.8594283654775,37.3975594925201,2003.48599405889,"allh5n1","mcmc"
19.1823565111243,26.8839822043628,36.2178950248996,2003.58970722234,"allh5n1","mcmc"
18.2142068056638,25.8843295375142,35.8979599527921,2003.69342038579,"allh5n1","mcmc"
17.9297377421179,25.5058209045262,35.9050577515014,2003.79713354924,"allh5n1","mcmc"
17.5873017767412,25.2669617458397,35.3357486094926,2003.90084671269,"allh5n1","mcmc"
17.4451303162167,24.6933866538806,34.6124127814269,2004.00455987615,"allh5n1","mcmc"
17.0640577901594,24.1415894952802,32.8475396197868,2004.1082730396,"allh5n1","mcmc"
16.78669219615,23.4934109022429,30.7460168061166,2004.21198620305,"allh5n1","mcmc"
16.3165805590571,22.4891688830731,29.9325694796077,2004.3156993665,"allh5n1","mcmc"
15.4224304380288,21.5465623929494,29.0364481541986,2004.41941252995,"allh5n1","mcmc"
15.1621596684645,20.7213954844484,28.543084272198,2004.5231256934,"allh5n1","mcmc"
14.5323763243674,19.8889533256006,27.5120102521585,2004.62683885686,"allh5n1","mcmc"
14.1082059159463,19.1300673586479,26.3424991825986,2004.73055202031,"allh5n1","mcmc"
14.0682860994738,18.5258823217148,25.9072217715393,2004.83426518376,"allh5n1","mcmc"
13.8616438974875,17.8652353378765,25.3466246721124,2004.93797834721,"allh5n1","mcmc"
13.7933272700621,17.5690158811851,24.4323566510974,2005.04169151066,"allh5n1","mcmc"
13.854065657461,17.7586361146344,23.628985674139,2005.14540467412,"allh5n1","mcmc"
14.4557699465177,18.2300459915442,23.3966076603406,2005.24911783757,"allh5n1","mcmc"
15.1472255936737,19.1054733219644,24.0113638630274,2005.35283100102,"allh5n1","mcmc"
16.3509227752705,20.4411849683064,25.6425711371693,2005.45654416447,"allh5n1","mcmc"
17.8999331775553,22.2660432721285,27.7950606195952,2005.56025732792,"allh5n1","mcmc"
19.5513079295044,24.3239120144774,31.2159892860912,2005.66397049137,"allh5n1","mcmc"
21.0733326033537,26.7187956030632,34.7360424580048,2005.76768365483,"allh5n1","mcmc"
22.5251899075538,28.9954223789836,39.5898729763388,2005.87139681828,"allh5n1","mcmc"
24.169017474201,31.1507686079125,42.9087997306551,2005.97510998173,"allh5n1","mcmc"
25.155894627933,33.3029683985593,46.9995759329103,2006.07882314518,"allh5n1","mcmc"
25.9707413375418,34.6464592990509,50.5996328441111,2006.18253630863,"allh5n1","mcmc"
25.7347508060548,35.4894397320742,52.4688588532446,2006.28624947208,"allh5n1","mcmc"
24.5889369631896,35.9982092965325,53.3059088049894,2006.38996263554,"allh5n1","mcmc"
23.4762264492223,35.4792852472643,51.4673338904181,2006.49367579899,"allh5n1","mcmc"
21.1767016446996,33.8030855981957,49.1582655086047,2006.59738896244,"allh5n1","mcmc"
19.1096799363223,31.4478616960988,46.036281669737,2006.70110212589,"allh5n1","mcmc"
17.0518601461688,28.2966558533318,39.975075429629,2006.80481528934,"allh5n1","mcmc"
15.0263401633938,25.2487566066317,34.9675052135736,2006.90852845279,"allh5n1","mcmc"
12.8505754179791,21.8555624336869,30.8167375935477,2007.01224161625,"allh5n1","mcmc"
11.1901101108991,18.7693745814987,27.0956142283174,2007.1159547797,"allh5n1","mcmc"
9.99708114957471,16.306105902708,23.9857840126758,2007.21966794315,"allh5n1","mcmc"
9.13216024291479,14.5894292811975,22.0047996296679,2007.3233811066,"allh5n1","mcmc"
8.45280515116161,13.3045559744018,19.8854019313191,2007.42709427005,"allh5n1","mcmc"
8.01927717885198,12.4626677512822,18.8833085347115,2007.53080743351,"allh5n1","mcmc"
7.84498949935876,11.9202021364225,17.853515764985,2007.63452059696,"allh5n1","mcmc"
7.72906878597856,11.6718925283826,18.1586754488287,2007.73823376041,"allh5n1","mcmc"
